,Year_Factor,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,ohe_State_Factor_State_1,ohe_State_Factor_State_10,ohe_State_Factor_State_11,ohe_State_Factor_State_2,ohe_State_Factor_State_4,ohe_State_Factor_State_6,ohe_State_Factor_State_8,ohe_facility_type_2to4_Unit_Building,ohe_facility_type_5plus_Unit_Building,ohe_facility_type_Commercial_Other,ohe_facility_type_Commercial_Unknown,ohe_facility_type_Data_Center,ohe_facility_type_Education_College_or_university,ohe_facility_type_Education_Other_classroom,ohe_facility_type_Education_Preschool_or_daycare,ohe_facility_type_Education_Uncategorized,ohe_facility_type_Food_Sales,ohe_facility_type_Food_Service_Other,ohe_facility_type_Food_Service_Restaurant_or_cafeteria,ohe_facility_type_Food_Service_Uncategorized,ohe_facility_type_Grocery_store_or_food_market,ohe_facility_type_Health_Care_Inpatient,ohe_facility_type_Health_Care_Outpatient_Clinic,ohe_facility_type_Health_Care_Outpatient_Uncategorized,ohe_facility_type_Health_Care_Uncategorized,ohe_facility_type_Industrial,ohe_facility_type_Laboratory,ohe_facility_type_Lodging_Dormitory_or_fraternity_sorority,ohe_facility_type_Lodging_Hotel,ohe_facility_type_Lodging_Other,ohe_facility_type_Lodging_Uncategorized,ohe_facility_type_Mixed_Use_Commercial_and_Residential,ohe_facility_type_Mixed_Use_Predominantly_Commercial,ohe_facility_type_Mixed_Use_Predominantly_Residential,ohe_facility_type_Multifamily_Uncategorized,ohe_facility_type_Nursing_Home,ohe_facility_type_Office_Bank_or_other_financial,ohe_facility_type_Office_Medical_non_diagnostic,ohe_facility_type_Office_Mixed_use,ohe_facility_type_Office_Uncategorized,ohe_facility_type_Parking_Garage,ohe_facility_type_Public_Assembly_Drama_theater,ohe_facility_type_Public_Assembly_Entertainment_culture,ohe_facility_type_Public_Assembly_Library,ohe_facility_type_Public_Assembly_Movie_Theater,ohe_facility_type_Public_Assembly_Other,ohe_facility_type_Public_Assembly_Recreation,ohe_facility_type_Public_Assembly_Social_meeting,ohe_facility_type_Public_Assembly_Stadium,ohe_facility_type_Public_Assembly_Uncategorized,ohe_facility_type_Public_Safety_Courthouse,ohe_facility_type_Public_Safety_Fire_or_police_station,ohe_facility_type_Public_Safety_Penitentiary,ohe_facility_type_Public_Safety_Uncategorized,ohe_facility_type_Religious_worship,ohe_facility_type_Retail_Enclosed_mall,ohe_facility_type_Retail_Strip_shopping_mall,ohe_facility_type_Retail_Uncategorized,ohe_facility_type_Retail_Vehicle_dealership_showroom,ohe_facility_type_Service_Drycleaning_or_Laundry,ohe_facility_type_Service_Uncategorized,ohe_facility_type_Service_Vehicle_service_repair_shop,ohe_facility_type_Warehouse_Distribution_or_Shipping_center,ohe_facility_type_Warehouse_Nonrefrigerated,ohe_facility_type_Warehouse_Refrigerated,ohe_facility_type_Warehouse_Selfstorage,ohe_facility_type_Warehouse_Uncategorized,ohe_building_class_Commercial,ohe_building_class_Residential,State_Factor,building_class,facility_type,te_State_Factor,te_building_class,te_facility_type,min_temp,max_temp,std_temp,skew_temp,min_winter_temp,max_winter_temp,avg_winter_temp,std_winter_temp,skew_winter_temp,min_spring_temp,max_spring_temp,avg_spring_temp,std_spring_temp,skew_spring_temp,min_summer_temp,max_summer_temp,avg_summer_temp,std_summer_temp,skew_summer_temp,min_autumn_temp,max_autumn_temp,avg_autumn_temp,std_autumn_temp,skew_autumn_temp,month_cooling_degree_days,month_heating_degree_days,building_area,floor_energy_star_rating
21243,1.0,30558.0,2006.0,44.142857142857146,3.4,6.0,29.67741935,53.0,15.0,36.03571429,67.0,20.0,42.32258065,77.0,35.0,54.3,83.0,46.0,64.48387097,89.0,56.0,72.31666667,95.0,63.0,80.24193548,104.0,59.0,75.27419355,94.0,51.0,70.03333333,86.0,33.0,57.09677419,84.0,36.0,51.88333333,70.0,22.0,43.30645161,62.0,1331.0,4335.0,72.81,44.7,418.0,57.82409328378378,54.0,11.0,1.0,0.0,84.0,16.0,1,0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,2,87.48101164509963,85.75523889289686,92.6420374502305,6.0,104.0,23.915597477255034,-0.18036978062499687,6.0,67.0,37.113287250000006,21.051145634520772,0.02686467125916271,20.0,89.0,56.789605735555554,23.324682665989165,-0.05450071138242761,56.0,104.0,77.64808841111113,104.0,104.0,33.0,86.0,59.890382316666674,19.08162935691726,-0.009882980197149812,110.91666666666667,361.25,103897.2,12.983193277310926
27390,1.0,58000.0,1929.0,64.85714285714286,3.4,6.0,29.67741935,53.0,15.0,36.03571429,67.0,20.0,42.32258065,77.0,35.0,54.3,83.0,46.0,64.48387097,89.0,56.0,72.31666667,95.0,63.0,80.24193548,104.0,59.0,75.27419355,94.0,51.0,70.03333333,86.0,33.0,57.09677419,84.0,36.0,51.88333333,70.0,22.0,43.30645161,62.0,1331.0,4335.0,72.81,44.7,418.0,57.82409328378378,54.0,11.0,1.0,0.0,84.0,16.0,1,0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,32,87.48101164509963,85.75523889289686,77.07438919707529,6.0,104.0,23.915597477255034,-0.18036978062499687,6.0,67.0,37.113287250000006,21.051145634520772,0.02686467125916271,20.0,89.0,56.789605735555554,23.324682665989165,-0.05450071138242761,56.0,104.0,77.64808841111113,104.0,104.0,33.0,86.0,59.890382316666674,19.08162935691726,-0.009882980197149812,110.91666666666667,361.25,197200.0,19.075630252100844
59144,4.0,111447.0,1922.0,50.0,42.7,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,62.85714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,4758786.9,1.17096018735363
52487,4.0,82222.0,1935.0,68.0,42.7,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,3510879.4000000004,1.5925058548009368
22249,2.0,83793.0,1999.0,67.71428571428571,11.9,13.0,37.32258065,62.0,20.0,40.87931034,62.0,25.0,50.93548387,78.0,38.0,54.76666667,88.0,49.0,65.09677419,89.0,51.0,70.98333333,94.0,61.0,78.75806452,100.0,61.0,76.69354839,91.0,53.0,68.8,91.0,38.0,58.04838710000001,78.0,31.0,43.86666667,66.0,28.0,41.46774194,62.0,1277.0,3978.0,38.51,9.6,10.0,58.75634264567568,22.0,5.0,0.0,0.0,72.0,17.0,0,0,1.0,1.0,1.0,74.85714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,5,87.48101164509963,85.75523889289686,108.62911621053694,13.0,100.0,22.05943519058774,-0.06481568040189688,13.0,62.0,40.741070325555555,18.473472062681697,-0.0906434880831872,25.0,89.0,59.75543608111111,22.11897385154872,-0.008389770539664219,51.0,100.0,76.04832736,100.0,100.0,31.0,91.0,58.635005974444454,19.428601207498552,0.2042983024162746,106.41666666666667,331.5,997136.7000000001,5.690276110444177
24217,4.0,44167.0,1957.0,64.0,3.4,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,13,87.48101164509963,85.75523889289686,241.1351621453125,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,150167.8,18.823529411764707
12552,4.0,125000.0,1910.0,61.0,100.6,3.0,28.29032258,59.0,13.0,34.10714286,68.0,7.0,37.95161289999999,70.0,31.0,54.45,84.0,44.0,65.03448276,90.0,54.0,74.48333333,95.0,55.0,76.03333333,97.0,55.0,73.55,89.0,46.0,69.17241379,93.0,38.0,59.18333333,81.0,19.0,43.35714286,72.0,23.0,40.35,72.0,1170.0,4760.0,53.09,31.6,39.0,55.9085081927027,88.0,26.0,12.0,0.0,93.0,17.0,0,0,1.0,1.0,1.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,6,77.8739782223338,85.75523889289686,69.44153144517772,3.0,97.0,25.330130827837785,-0.3055736822159781,3.0,72.0,37.86082949333334,24.204287730801887,0.16644199945896307,7.0,90.0,53.71512174,26.61950092902992,-0.31680748665564523,54.0,97.0,74.34074074,97.0,97.0,19.0,93.0,57.85698777555555,23.33305675543888,-0.14088274692593314,97.5,396.6666666666667,12575000.0,0.606361829025845
1570,3.0,125085.0,1990.0,85.0,9.1,22.0,44.79032258,65.0,25.0,47.89285714,71.0,32.0,53.11290323,79.0,34.0,58.86666667,87.0,35.0,62.09677419,91.0,44.0,66.28333333,99.0,48.0,65.69354839,91.0,45.0,67.08064516,92.0,42.0,65.95,96.0,35.0,56.96774194,85.0,31.0,52.51666667,76.0,16.0,43.33870968,68.0,303.0,3108.0,4.16,0.0,0.0,58.126280020540534,33.0,2.0,0.0,0.0,72.0,10.0,0,0,1.0,1.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,21,62.196194242656816,85.75523889289686,104.93499688518065,16.0,99.0,22.27214996829622,0.11385686117238629,16.0,71.0,44.78020993333334,20.572243750742118,-0.0841887081019676,32.0,91.0,59.11959378777778,22.86410115353709,0.1601841477492744,44.0,99.0,68.67305854222222,99.0,99.0,31.0,96.0,60.04826762333333,22.548770473129913,0.27623436608442503,25.25,259.0,1138273.5,9.340659340659341
59344,6.0,112760.0,1937.0,74.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,383384.0,21.764705882352942
43217,6.0,62274.0,1998.0,97.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,109.57142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,211731.6,28.529411764705884
29671,6.0,130000.0,1907.0,59.42857142857143,42.7,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,32,87.48101164509963,85.75523889289686,77.07438919707529,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,5551000.0,1.3917698226831716
62221,4.0,133920.0,1955.0,67.0,42.7,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,71.71428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,5718384.0,1.5690866510538641
34272,5.0,157011.0,2004.0,69.0,25.6,8.0,29.85483871,56.0,2.0,23.94642857,43.0,12.0,38.09677419,62.0,32.0,54.25,80.0,48.0,68.51612903,88.0,50.0,71.18333333,90.0,64.0,78.79032258,96.0,63.0,78.96774194,95.0,56.0,74.45,97.0,35.0,58.04838710000001,78.0,32.0,52.78333333,74.0,34.0,50.77419355,72.0,1581.0,4460.0,40.97,49.1,463.0,56.851272939729725,63.0,34.0,9.0,0.0,106.0,12.0,0,0,330.0,340.0,18.3,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,50,87.48101164509963,85.75523889289686,80.90285378214513,2.0,97.0,24.77556576727112,-0.3503520957298711,2.0,72.0,35.50838453666667,22.605732720587138,0.01401002521168115,12.0,88.0,53.651433691111116,24.089934638076095,-0.2720896862236899,50.0,96.0,76.32682198333333,96.0,96.0,32.0,97.0,61.92019115888888,21.05204076793168,0.0643207311362598,131.75,371.6666666666667,4019481.6,2.6953125
23302,6.0,104400.0,1929.0,73.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,113.14285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,6,87.48101164509963,85.75523889289686,69.44153144517772,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,354960.0,21.47058823529412
653,3.0,29575.0,1926.7142857142856,74.28571428571429,225.2,18.0,44.09677419,70.0,27.0,47.28571429,70.0,30.0,58.51612903,87.0,39.0,62.3,92.0,46.0,67.51612903,96.0,50.0,77.33333333,109.0,60.0,83.0,106.0,55.0,79.19354839,100.0,41.0,75.11666667,98.0,37.0,61.22580645,87.0,33.0,53.33333333,78.0,20.0,46.22580645,70.0,1908.0,2550.0,2.56,3.5,0.0,63.16636675486487,21.0,2.0,0.0,0.0,158.0,105.0,1,0,1.0,1.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,8,62.196194242656816,85.75523889289686,46.17279949834415,18.0,109.0,24.424297888248397,0.04544334347636254,18.0,70.0,45.84536610333333,21.077568388853106,-0.056139552886138214,30.0,96.0,64.25913978444444,23.68206500529536,0.030388922880365293,50.0,109.0,79.94743130222223,109.0,109.0,33.0,98.0,62.63064516111111,23.259885026265025,0.13430662099465157,159.0,212.5,6660290.0,0.3298655163664045
